<TICKER>,<DATE>,<CLOSE>
TATN,07/03/12,186.63
TATN,08/03/12,188.66
TATN,12/03/12,194.71
TATN,13/03/12,195.35
TATN,14/03/12,199.38
TATN,15/03/12,200.99
TATN,16/03/12,199.5
TATN,17/03/12,203.0
TATN,20/03/12,197.5
TATN,21/03/12,192.98
TATN,22/03/12,191.18
TATN,23/03/12,191.28
TATN,24/03/12,193.9
TATN,27/03/12,198.82
TATN,28/03/12,198.3
TATN,29/03/12,193.3
TATN,30/03/12,191.94
TATN,31/03/12,196.33
TATN,03/04/12,197.3
TATN,04/04/12,199.95
TATN,05/04/12,195.66
TATN,06/04/12,194.34
TATN,07/04/12,190.03
TATN,10/04/12,193.98
TATN,11/04/12,188.46
TATN,12/04/12,185.07
TATN,13/04/12,183.4
TATN,14/04/12,182.54
TATN,17/04/12,182.5
TATN,18/04/12,180.0
TATN,19/04/12,177.71
TATN,20/04/12,184.47
TATN,21/04/12,184.88
TATN,24/04/12,179.19
TATN,25/04/12,179.8
TATN,26/04/12,176.5
TATN,27/04/12,178.1
TATN,28/04/12,179.37
TATN,29/04/12,180.77
TATN,03/05/12,181.0
TATN,04/05/12,179.1
TATN,05/05/12,171.11
TATN,06/05/12,170.29
TATN,08/05/12,179.2
TATN,09/05/12,173.76
TATN,11/05/12,170.5
TATN,12/05/12,171.4
TATN,13/05/12,171.31
TATN,15/05/12,163.99
TATN,16/05/12,163.76
TATN,17/05/12,158.64
TATN,18/05/12,150.78
TATN,19/05/12,149.42
TATN,22/05/12,158.0
TATN,23/05/12,155.17
TATN,24/05/12,151.95
TATN,25/05/12,160.02
TATN,26/05/12,163.19
TATN,29/05/12,164.7
TATN,30/05/12,173.0
TATN,31/05/12,168.75
TATN,01/06/12,165.79
TATN,02/06/12,161.89
TATN,05/06/12,169.39
TATN,06/06/12,167.01
TATN,07/06/12,169.66
TATN,08/06/12,175.85
TATN,09/06/12,176.46
TATN,10/06/12,179.22
TATN,14/06/12,179.7
TATN,15/06/12,177.13
TATN,16/06/12,184.86
TATN,19/06/12,186.28
TATN,20/06/12,184.9
TATN,21/06/12,185.79
TATN,22/06/12,182.89
TATN,23/06/12,176.16
TATN,26/06/12,170.7
TATN,27/06/12,171.51
TATN,28/06/12,178.39
TATN,29/06/12,171.75
TATN,30/06/12,180.2
TATN,03/07/12,183.0
TATN,04/07/12,188.7
TATN,05/07/12,193.6
TATN,06/07/12,198.67
TATN,07/07/12,194.65
TATN,10/07/12,192.71
TATN,11/07/12,192.01
TATN,12/07/12,186.83
TATN,13/07/12,185.68
TATN,14/07/12,190.15
TATN,17/07/12,186.9
TATN,18/07/12,190.3
TATN,19/07/12,193.0
TATN,20/07/12,197.21
TATN,21/07/12,191.71
TATN,24/07/12,184.17
TATN,25/07/12,185.15
TATN,26/07/12,186.77
TATN,27/07/12,193.48
TATN,28/07/12,200.05
TATN,31/07/12,201.97
TATN,01/08/12,197.4
TATN,02/08/12,198.31
TATN,03/08/12,196.22
TATN,04/08/12,201.62
TATN,07/08/12,203.6
TATN,08/08/12,204.54
TATN,09/08/12,202.52
TATN,10/08/12,202.53
TATN,11/08/12,200.9
TATN,14/08/12,200.31
TATN,15/08/12,204.26
TATN,16/08/12,203.17
TATN,17/08/12,200.51
TATN,18/08/12,201.48
TATN,21/08/12,199.58
TATN,22/08/12,204.03
TATN,23/08/12,203.66
TATN,24/08/12,203.33
TATN,25/08/12,203.19
TATN,28/08/12,202.34
TATN,29/08/12,201.91
TATN,30/08/12,200.25
TATN,31/08/12,199.17
TATN,01/09/12,195.77
TATN,04/09/12,196.7
TATN,05/09/12,197.22
TATN,06/09/12,194.01
TATN,07/09/12,201.01
TATN,08/09/12,204.42
TATN,11/09/12,204.18
TATN,12/09/12,204.29
TATN,13/09/12,205.49
TATN,14/09/12,206.3
TATN,15/09/12,210.33
TATN,18/09/12,210.83
TATN,19/09/12,210.89
TATN,20/09/12,209.39
TATN,21/09/12,208.25
TATN,22/09/12,210.05
TATN,25/09/12,206.5
TATN,26/09/12,203.46
TATN,27/09/12,196.61
TATN,28/09/12,200.13
TATN,29/09/12,201.32
TATN,02/10/12,207.76
TATN,03/10/12,207.83
TATN,04/10/12,203.13
TATN,05/10/12,199.99
TATN,06/10/12,204.78
TATN,09/10/12,202.02
TATN,10/10/12,203.0
TATN,11/10/12,202.5
TATN,12/10/12,200.8
TATN,13/10/12,198.0
TATN,16/10/12,200.5
TATN,17/10/12,202.29
TATN,18/10/12,207.99
TATN,19/10/12,208.3
TATN,20/10/12,203.88
TATN,23/10/12,207.01
TATN,24/10/12,203.81
TATN,25/10/12,201.02
TATN,26/10/12,202.0
TATN,27/10/12,199.79
TATN,30/10/12,201.6
TATN,31/10/12,197.66
TATN,01/11/12,197.48
TATN,02/11/12,196.13
TATN,03/11/12,195.39
TATN,07/11/12,198.0
TATN,08/11/12,195.71
TATN,09/11/12,195.44
TATN,10/11/12,195.05
TATN,13/11/12,196.3
TATN,14/11/12,193.39
TATN,15/11/12,193.8
TATN,16/11/12,192.63
TATN,17/11/12,192.98
TATN,20/11/12,194.26
TATN,21/11/12,193.75
TATN,22/11/12,198.06
TATN,23/11/12,196.92
TATN,24/11/12,201.47
TATN,27/11/12,200.98
TATN,28/11/12,201.8
TATN,29/11/12,199.0
TATN,30/11/12,198.76
TATN,01/12/12,195.04
TATN,04/12/12,201.0
TATN,05/12/12,201.47
TATN,06/12/12,204.99
TATN,07/12/12,205.77
TATN,08/12/12,204.5
TATN,11/12/12,208.53
TATN,12/12/12,209.01
TATN,13/12/12,214.0
TATN,14/12/12,217.44
TATN,15/12/12,214.17
TATN,18/12/12,212.3
TATN,19/12/12,216.5
TATN,20/12/12,217.4
TATN,21/12/12,218.5
TATN,22/12/12,218.0
TATN,25/12/12,216.11
TATN,26/12/12,216.09
TATN,27/12/12,217.3
TATN,28/12/12,216.93
TATN,29/12/12,218.0
TATN,09/01/13,221.59
TATN,10/01/13,220.97
TATN,11/01/13,218.7
TATN,12/01/13,217.91
TATN,15/01/13,220.51
TATN,16/01/13,217.31
